# Frame | z [m] | Radius [m]
000, -0.03945938655003434, 0.020681472434587914
000, -0.037459386550034335, 0.021516062646286582
000, -0.03545938655003433, 0.022350652857985237
000, -0.03345938655003433, 0.023191778763565096
000, -0.03145938655003433, 0.02387284873647999
000, -0.029459386550034328, 0.024555831618647217
000, -0.027459386550034326, 0.025034516219224562
000, -0.025459386550034324, 0.025289010972161213
000, -0.023459386550034322, 0.025538573482394925
000, -0.02145938655003432, 0.025752922997642175
000, -0.01945938655003432, 0.02596707429836234
000, -0.017459386550034317, 0.026181225599082494
000, -0.015459386550034315, 0.02639552898735041
000, -0.013459386550034314, 0.027530742209060224
000, -0.011459386550034312, 0.027607376568898417
000, -0.00945938655003431, 0.02766712277330001
000, -0.007459386550034308, 0.02770998082564896
000, -0.005459386550034306, 0.027736003092101502
000, -0.0034593865500343046, 0.027749470581253113
000, -0.0014593865500343028, 0.027756690457367922
000, 0.0005406134499656989, 0.027762427257217837
000, 0.0025406134499657007, 0.02776669807199232
000, 0.0045406134499657025, 0.027769502896711373
000, 0.006540613449965704, 0.027770841726381668
000, 0.008540613449965706, 0.027770965374815382
000, 0.010540613449965708, 0.027770964841737286
000, 0.01254061344996571, 0.027770964308653848
000, 0.014540613449965711, 0.027770963775564983
000, 0.016540613449965713, 0.029280270381333837
000, 0.018540613449965715, 0.03025834255488148
000, 0.020540613449965717, 0.030921726467716473
000, 0.02254061344996572, 0.031597546192076234
000, 0.02454061344996572, 0.032059090178637756
000, 0.026540613449965722, 0.0332181963947977
000, 0.028540613449965724, 0.03323444783809469
000, 0.030540613449965726, 0.03323710751858107
000, 0.03254061344996573, 0.033231018347296706
000, 0.03454061344996573, 0.030097737210447964
